Categorization System,,,,,
0 North America,,,,,
,00 Americana,,,,
,,,,033.13 Pressure Cook,
,,,,033.14 Slow Cooker,
,,,,033.15 Sous Vide,
,,,,033.16 Raw,
,,,033.2 Cod,,
,,,,033.20 Oven,
,,,,033.21 Stovetop,
,,,,033.22 Grill,
,,,,033.23 Pressure Cook,
,,,,033.24 Slow Cooker,
,,,,033.25 Sous Vide,
,,,,033.26 Raw,
,,,033.3 Tilapia,,
,,,,033.30 Oven,
,,,,033.31 Stovetop,
,,,,033.32 Grill,
,,,,033.33 Pressure Cook,
,,,,033.34 Slow Cooker,
,,,,033.35 Sous Vide,
,,,,033.36 Raw,
,,,033.4 Swordfish,,
,,,,033.40 Oven,
,,,,033.41 Stovetop,
,,,,033.42 Grill,
,,,,033.43 Pressure Cook,
,,,,033.44 Slow Cooker,
,,,,033.45 Sous Vide,
,,,,033.46 Raw,
,,,033.5 Trout,,
,,,,033.50 Oven,
,,,,033.51 Stovetop,
,,,,033.52 Grill,
,,,,033.53 Pressure Cook,
,,,,033.54 Slow Cooker,
,,,,033.55 Sous Vide,
,,,,033.56 Raw,
,,034 Shelfish,,,
,,,034.0 Shrimp,,
,,,,034.00 Oven,
,,,,034.01 Stovetop,
,,,,034.02 Grill,
,,,,034.03 Pressure Cook,
,,,,034.04 Slow Cooker,
,,,,034.05 Sous Vide,
,,,,034.06 Raw,
,,,034.1 Crab,,
,,,,034.10 Oven,
,,,,034.11 Stovetop,
,,,,034.12 Grill,
,,,,034.13 Pressure Cook,
,,,,034.14 Slow Cooker,
,,,,034.15 Sous Vide,
,,,,034.16 Raw,
,,,034.2 Clam,,
,,,,034.20 Oven,
,,,,034.21 Stovetop,
,,,,034.22 Grill,
,,,,034.23 Pressure Cook,
,,,,034.24 Slow Cooker,
,,,,034.25 Sous Vide,
,,,,034.26 Raw,
,,,034.3 Lobster,,
,,,,034.30 Oven,
,,,,034.31 Stovetop,
,,,,034.32 Grill,
,,,,034.33 Pressure Cook,
,,,,034.34 Slow Cooker,
,,,,034.35 Sous Vide,
,,,,034.36 Raw,
,,,034.4 Scallops,,
,,,,034.40 Oven,
,,,,034.41 Stovetop,
,,,,034.42 Grill,
,,,,034.43 Pressure Cook,
,,,,034.44 Slow Cooker,
,,,,034.45 Sous Vide,
,,,,034.46 Raw,
,,,034.5 Mussels,,
,,,,034.50 Oven,
,,,,034.51 Stovetop,
,,,,034.52 Grill,
,,,,034.53 Pressure Cook,
,,,,034.54 Slow Cooker,
,,,,034.55 Sous Vide,
,,,,034.56 Raw,
,,035 Plant Protein,,,
,,,035.0 Tofu,,
,,,,035.00 Oven,
,,,,035.01 Stovetop,
,,,,035.02 Grill,
,,,,035.03 Pressure Cook,
,,,,035.04 Slow Cooker,
,,,,035.05 Sous Vide,
,,,,035.06 Raw,
,,,035.1 Seitan,,
,,,,035.10 Oven,
,,,,035.11 Stovetop,
,,,,035.12 Grill,
,,,,035.13 Pressure Cook,
,,,,035.14 Slow Cooker,
,,,,035.15 Sous Vide,
,,,,035.16 Raw,
,,,035.2 Tempeh,,
,,,,035.20 Oven,
,,,,035.21 Stovetop,
,,,,035.22 Grill,
,,,,035.23 Pressure Cook,
,,,,035.24 Slow Cooker,
,,,,035.25 Sous Vide,
,,,,035.26 Raw,
,,,"035.3 Legumes (Chickpeas, Lentils, etc)",,
,,,,035.30 Oven,
,,,,035.31 Stovetop,
,,,,035.32 Grill,
,,,,035.33 Pressure Cook,
,,,,035.34 Slow Cooker,
,,,,035.35 Sous Vide,
,,,,035.36 Raw,
,,,035.4 Whole Grains (ex. Quinoa),,
,,,,035.40 Oven,
,,,,035.41 Stovetop,
,,,,035.42 Grill,
,,,,035.43 Pressure Cook,
,,,,035.44 Slow Cooker,
,,,,035.45 Sous Vide,
,,,,035.46 Raw,
,,036 Vegetables,,,
,04 Other,,,,
,,040 Chicken,,,
,,,040.0 Breast,,
,,,,040.00 Oven,
,,,,040.01 Stovetop,
,,,,040.02 Grill,
,,,,040.03 Pressure Cook,
,,,,040.04 Slow Cooker,
,,,,040.05 Sous Vide,
,,,040.1 Thigh,,
,,,,040.00 Oven,
,,,,040.01 Stovetop,
,,,,040.02 Grill,
,,,,040.03 Pressure Cook,
,,,,040.04 Slow Cooker,
,,,,040.05 Sous Vide,
,,,040.2 Wing,,
,,,,040.00 Oven,
,,,,040.01 Stovetop,
,,,,040.02 Grill,
,,,,040.03 Pressure Cook,
,,,,040.04 Slow Cooker,
,,,,040.05 Sous Vide,
,,,040.3 Drumstick,,
,,,,040.00 Oven,
,,,,040.01 Stovetop,
,,,,040.02 Grill,
,,,,040.03 Pressure Cook,
,,,,040.04 Slow Cooker,
,,,,040.05 Sous Vide,
,,,040.4 Ground,,
,,,,040.00 Oven,
,,,,040.01 Stovetop,
,,,,040.02 Grill,
,,,,040.03 Pressure Cook,
,,,,040.04 Slow Cooker,
,,,,040.05 Sous Vide,
,,041 Beef,,,
,,,041.1 Skirt/Flank,,
,,,,041.10 Oven,
,,,,041.11 Stovetop,
,,,,041.12 Grill,
,,,,041.13 Pressure Cook,
,,,,041.14 Slow Cooker,
,,,,041.15 Sous Vide,
,,,041.2 Brisket,,
,,,,041.20 Oven,
,,,,041.21 Stovetop,
,,,,041.22 Grill,
,,,,041.23 Pressure Cook,
,,,,041.24 Slow Cooker,
,,,,041.25 Sous Vide,
,,,041.3 Round,,
,,,,041.30 Oven,
,,,,041.31 Stovetop,
,,,,041.32 Grill,
,,,,041.33 Pressure Cook,
,,,,041.34 Slow Cooker,
,,,,041.35 Sous Vide,
,,,041.4 Ground,,
,,,,041.40 Oven,
,,,,041.41 Stovetop,
,,,,041.42 Grill,
,,,,041.43 Pressure Cook,
,,,,041.44 Slow Cooker,
,,,,041.45 Sous Vide,
,,,041.5 Chuck,,
,,,,041.50 Oven,
,,,,041.51 Stovetop,
,,,,041.52 Grill,
,,,,041.53 Pressure Cook,
,,,,041.54 Slow Cooker,
,,,,041.55 Sous Vide,
,,,041.6 Loin,,
,,,,041.60 Oven,
,,,,041.61 Stovetop,
,,,,041.62 Grill,
,,,,041.63 Pressure Cook,
,,,,041.64 Slow Cooker,
,,,,041.65 Sous Vide,
,,042 Pork,,,
,,,042.0 Butt/Shoulder,,
,,,,042.00 Oven,
,,,,042.01 Stovetop,
,,,,042.02 Grill,
,,,,042.03 Pressure Cook,
,,,,042.04 Slow Cooker,
,,,,042.05 Sous Vide,
,,,042.1 Loin,,
,,,,042.10 Oven,
,,,,042.11 Stovetop,
,,,,042.12 Grill,
,,,,042.13 Pressure Cook,
,,,,042.14 Slow Cooker,
,,,,042.15 Sous Vide,
,,,042.2 Ribs,,
,,,,042.20 Oven,
,,,,042.21 Stovetop,
,,,,042.22 Grill,
,,,,042.23 Pressure Cook,
,,,,042.24 Slow Cooker,
,,,,042.25 Sous Vide,
,,,042.3 Tenderloin,,
,,,,042.30 Oven,
,,,,042.31 Stovetop,
,,,,042.32 Grill,
,,,,042.33 Pressure Cook,
,,,,042.34 Slow Cooker,
,,,,042.35 Sous Vide,
,,,042.4 Chop,,
,,,,042.40 Oven,
,,,,042.41 Stovetop,
,,,,042.42 Grill,
,,,,042.43 Pressure Cook,
,,,,042.44 Slow Cooker,
,,,,042.45 Sous Vide,
,,,042.5 Belly,,
,,,,042.50 Oven,
,,,,042.51 Stovetop,
,,,,042.52 Grill,
,,,,042.53 Pressure Cook,
,,,,042.54 Slow Cooker,
,,,,042.55 Sous Vide,
,,043 Fish,,,
,,,043.0 Salmon,,
,,,,043.00 Oven,
,,,,043.01 Stovetop,
,,,,043.02 Grill,
,,,,043.03 Pressure Cook,
,,,,043.04 Slow Cooker,
,,,,043.05 Sous Vide,
,,,,043.06 Raw,
,,,043.1 Tuna,,
,,,,043.10 Oven,
,,,,043.11 Stovetop,
,,,,043.12 Grill,
,,,,043.13 Pressure Cook,
,,,,043.14 Slow Cooker,
,,,,043.15 Sous Vide,
,,,,043.16 Raw,
,,,043.2 Cod,,
,,,,043.20 Oven,
,,,,043.21 Stovetop,
,,,,043.22 Grill,
,,,,043.23 Pressure Cook,
,,,,043.24 Slow Cooker,
,,,,043.25 Sous Vide,
,,,,043.26 Raw,
,,,043.3 Tilapia,,
,,,,043.30 Oven,
,,,,043.31 Stovetop,
,,,,043.32 Grill,
,,,,043.33 Pressure Cook,
,,,,043.34 Slow Cooker,
,,,,043.35 Sous Vide,
,,,,043.36 Raw,
,,,043.4 Swordfish,,
,,,,043.40 Oven,
,,,,043.41 Stovetop,
,,,,043.42 Grill,
,,,,043.43 Pressure Cook,
,,,,043.44 Slow Cooker,
,,,,043.45 Sous Vide,
,,,,043.46 Raw,
,,,043.5 Trout,,
,,,,043.50 Oven,
,,,,043.51 Stovetop,
,,,,043.52 Grill,
,,,,043.53 Pressure Cook,
,,,,043.54 Slow Cooker,
,,,,043.55 Sous Vide,
,,,,043.56 Raw,
,,044 Shelfish,,,
,,,044.0 Shrimp,,
,,,,044.00 Oven,
,,,,044.01 Stovetop,
,,,,044.02 Grill,
,,,,044.03 Pressure Cook,
,,,,044.04 Slow Cooker,
,,,,044.05 Sous Vide,
,,,,044.06 Raw,
,,,044.1 Crab,,
,,,,044.10 Oven,
,,,,044.11 Stovetop,
,,,,044.12 Grill,
,,,,044.13 Pressure Cook,
,,,,044.14 Slow Cooker,
,,,,044.15 Sous Vide,
,,,,044.16 Raw,
,,,044.2 Clam,,
,,,,044.20 Oven,
,,,,044.21 Stovetop,
,,,,044.22 Grill,
,,,,044.23 Pressure Cook,
,,,,044.24 Slow Cooker,
,,,,044.25 Sous Vide,
,,,,044.26 Raw,
,,,044.3 Lobster,,
,,,,044.30 Oven,
,,,,044.31 Stovetop,
,,,,044.32 Grill,
,,,,044.33 Pressure Cook,
,,,,044.34 Slow Cooker,
,,,,044.35 Sous Vide,
,,,,044.36 Raw,
,,,044.4 Scallops,,
,,,,044.40 Oven,
,,,,044.41 Stovetop,
,,,,044.42 Grill,
,,,,044.43 Pressure Cook,
,,,,044.44 Slow Cooker,
,,,,044.45 Sous Vide,
,,,,044.46 Raw,
,,,044.5 Mussels,,
,,,,044.50 Oven,
,,,,044.51 Stovetop,
,,,,044.52 Grill,
,,,,044.53 Pressure Cook,
,,,,044.54 Slow Cooker,
,,,,044.55 Sous Vide,
,,,,044.56 Raw,
,,045 Plant Protein,,,
,,,045.0 Tofu,,
,,,,045.00 Oven,
,,,,045.01 Stovetop,
,,,,045.02 Grill,
,,,,045.03 Pressure Cook,
,,,,045.04 Slow Cooker,
,,,,045.05 Sous Vide,
,,,,045.06 Raw,
,,,045.1 Seitan,,
,,,,045.10 Oven,
,,,,045.11 Stovetop,
,,,,045.12 Grill,
,,,,045.13 Pressure Cook,
,,,,045.14 Slow Cooker,
,,,,045.15 Sous Vide,
,,,,045.16 Raw,
,,,045.2 Tempeh,,
,,,,045.20 Oven,
,,,,045.21 Stovetop,
,,,,045.22 Grill,
,,,,045.23 Pressure Cook,
,,,,045.24 Slow Cooker,
,,,,045.25 Sous Vide,
,,,,045.26 Raw,
,,,"045.3 Legumes (Chickpeas, Lentils, etc)",,
,,,,045.30 Oven,
,,,,045.31 Stovetop,
,,,,045.32 Grill,
,,,,045.33 Pressure Cook,
,,,,045.34 Slow Cooker,
,,,,045.35 Sous Vide,
,,,,045.36 Raw,
,,,045.4 Whole Grains (ex. Quinoa),,
,,,,045.40 Oven,
,,,,045.41 Stovetop,
,,,,045.42 Grill,
,,,,045.43 Pressure Cook,
,,,,045.44 Slow Cooker,
,,,,045.45 Sous Vide,
,,,,045.46 Raw,
,,046 Vegetables,,,
1 South America,,,,,
,10 Peru ,,,,
,,100 Chicken,,,
,,,100.0 Breast,,
,,,,100.00 Oven,
,,,,100.01 Stovetop,
,,,,100.02 Grill,
,,,,100.03 Pressure Cook,
,,,,100.04 Slow Cooker,
,,,,100.05 Sous Vide,
,,,100.1 Thigh,,
,,,,100.00 Oven,
,,,,100.01 Stovetop,
,,,,100.02 Grill,
,,,,100.03 Pressure Cook,
,,,,100.04 Slow Cooker,
,,,,100.05 Sous Vide,
,,,100.2 Wing,,
,,,,100.00 Oven,
,,,,100.01 Stovetop,
,,,,100.02 Grill,
,,,,100.03 Pressure Cook,
,,,,100.04 Slow Cooker,
,,,,100.05 Sous Vide,
,,,100.3 Drumstick,,
,,,,100.00 Oven,
,,,,100.01 Stovetop,
,,,,100.02 Grill,
,,,,100.03 Pressure Cook,
,,,,100.04 Slow Cooker,
,,,,100.05 Sous Vide,
,,,100.4 Ground,,
,,,,100.00 Oven,
,,,,100.01 Stovetop,
,,,,100.02 Grill,
,,,,100.03 Pressure Cook,
,,,,100.04 Slow Cooker,
,,,,100.05 Sous Vide,
,,101 Beef,,,
,,,101.1 Skirt/Flank,,
,,,,101.10 Oven,
,,,,101.11 Stovetop,
,,,,101.12 Grill,
,,,,101.13 Pressure Cook,
,,,,101.14 Slow Cooker,
,,,,101.15 Sous Vide,
,,,101.2 Brisket,,
,,,,101.20 Oven,
,,,,101.21 Stovetop,
,,,,101.22 Grill,
,,,,101.23 Pressure Cook,
,,,,101.24 Slow Cooker,
,,,,101.25 Sous Vide,
,,,101.3 Round,,
,,,,101.30 Oven,
,,,,101.31 Stovetop,
,,,,101.32 Grill,
,,,,101.33 Pressure Cook,
,,,,101.34 Slow Cooker,
,,,,101.35 Sous Vide,
,,,101.4 Ground,,
,,,,101.40 Oven,
,,,,101.41 Stovetop,
,,,,101.42 Grill,
,,,,101.43 Pressure Cook,
,,,,101.44 Slow Cooker,
,,,,101.45 Sous Vide,
,,,101.5 Chuck,,
,,,,101.50 Oven,
,,,,101.51 Stovetop,
,,,,101.52 Grill,
,,,,101.53 Pressure Cook,
,,,,101.54 Slow Cooker,
,,,,101.55 Sous Vide,
,,,101.6 Loin,,
,,,,101.60 Oven,
,,,,101.61 Stovetop,
,,,,101.62 Grill,
,,,,101.63 Pressure Cook,
,,,,101.64 Slow Cooker,
,,,,101.65 Sous Vide,
,,102 Pork,,,
,,,102.0 Butt/Shoulder,,
,,,,102.00 Oven,
,,,,102.01 Stovetop,
,,,,102.02 Grill,
,,,,102.03 Pressure Cook,
,,,,102.04 Slow Cooker,
,,,,102.05 Sous Vide,
,,,102.1 Loin,,
,,,,102.10 Oven,
,,,,102.11 Stovetop,
,,,,102.12 Grill,
,,,,102.13 Pressure Cook,
,,,,102.14 Slow Cooker,
,,,,102.15 Sous Vide,
,,,102.2 Ribs,,
,,,,102.20 Oven,
,,,,102.21 Stovetop,
,,,,102.22 Grill,
,,,,102.23 Pressure Cook,
,,,,102.24 Slow Cooker,
,,,,102.25 Sous Vide,
,,,102.3 Tenderloin,,
,,,,102.30 Oven,
,,,,102.31 Stovetop,
,,,,102.32 Grill,
,,,,102.33 Pressure Cook,
,,,,102.34 Slow Cooker,
,,,,102.35 Sous Vide,
,,,102.4 Chop,,
,,,,102.40 Oven,
,,,,102.41 Stovetop,
,,,,102.42 Grill,
,,,,102.43 Pressure Cook,
,,,,102.44 Slow Cooker,
,,,,102.45 Sous Vide,
,,,102.5 Belly,,
,,,,102.50 Oven,
,,,,102.51 Stovetop,
,,,,102.52 Grill,
,,,,102.53 Pressure Cook,
,,,,102.54 Slow Cooker,
,,,,102.55 Sous Vide,
,,103 Fish,,,
,,,103.0 Salmon,,
,,,,103.00 Oven,
,,,,103.01 Stovetop,
,,,,103.02 Grill,
,,,,103.03 Pressure Cook,
,,,,103.04 Slow Cooker,
,,,,103.05 Sous Vide,
,,,,103.06 Raw,
,,,103.1 Tuna,,
,,,,103.10 Oven,
,,,,103.11 Stovetop,
,,,,103.12 Grill,
,,,,103.13 Pressure Cook,
,,,,103.14 Slow Cooker,
,,,,103.15 Sous Vide,
,,,,103.16 Raw,
,,,103.2 Cod,,
,,,,103.20 Oven,
,,,,103.21 Stovetop,
,,,,103.22 Grill,
,,,,103.23 Pressure Cook,
,,,,103.24 Slow Cooker,
,,,,103.25 Sous Vide,
,,,,103.26 Raw,
,,,103.3 Tilapia,,
,,,,103.30 Oven,
,,,,103.31 Stovetop,
,,,,103.32 Grill,
,,,,103.33 Pressure Cook,
,,,,103.34 Slow Cooker,
,,,,103.35 Sous Vide,
,,,,103.36 Raw,
,,,103.4 Swordfish,,
,,,,103.40 Oven,
,,,,103.41 Stovetop,
,,,,103.42 Grill,
,,,,103.43 Pressure Cook,
,,,,103.44 Slow Cooker,
,,,,103.45 Sous Vide,
,,,,103.46 Raw,
,,,103.5 Trout,,
,,,,103.50 Oven,
,,,,103.51 Stovetop,
,,,,103.52 Grill,
,,,,103.53 Pressure Cook,
,,,,103.54 Slow Cooker,
,,,,103.55 Sous Vide,
,,,,103.56 Raw,
,,104 Shelfish,,,
,,,104.0 Shrimp,,
,,,,104.00 Oven,
,,,,104.01 Stovetop,
,,,,104.02 Grill,
,,,,104.03 Pressure Cook,
,,,,104.04 Slow Cooker,
,,,,104.05 Sous Vide,
,,,,104.06 Raw,
,,,104.1 Crab,,
,,,,104.10 Oven,
,,,,104.11 Stovetop,
,,,,104.12 Grill,
,,,,104.13 Pressure Cook,
,,,,104.14 Slow Cooker,
,,,,104.15 Sous Vide,
,,,,104.16 Raw,
,,,104.2 Clam,,
,,,,104.20 Oven,
,,,,104.21 Stovetop,
,,,,104.22 Grill,
,,,,104.23 Pressure Cook,
,,,,104.24 Slow Cooker,
,,,,104.25 Sous Vide,
,,,,104.26 Raw,
,,,104.3 Lobster,,
,,,,104.30 Oven,
,,,,104.31 Stovetop,
,,,,104.32 Grill,
,,,,104.33 Pressure Cook,
,,,,104.34 Slow Cooker,
,,,,104.35 Sous Vide,
,,,,104.36 Raw,
,,,104.4 Scallops,,
,,,,104.40 Oven,
,,,,104.41 Stovetop,
,,,,104.42 Grill,
,,,,104.43 Pressure Cook,
,,,,104.44 Slow Cooker,
,,,,104.45 Sous Vide,
,,,,104.46 Raw,
,,,104.5 Mussels,,
,,,,104.50 Oven,
,,,,104.51 Stovetop,
,,,,104.52 Grill,
,,,,104.53 Pressure Cook,
,,,,104.54 Slow Cooker,
,,,,104.55 Sous Vide,
,,,,104.56 Raw,
,,105 Plant Protein,,,
,,,105.0 Tofu,,
,,,,105.00 Oven,
,,,,105.01 Stovetop,
,,,,105.02 Grill,
,,,,105.03 Pressure Cook,
,,,,105.04 Slow Cooker,
,,,,105.05 Sous Vide,
,,,,105.06 Raw,
,,,105.1 Seitan,,
,,,,105.10 Oven,
,,,,105.11 Stovetop,
,,,,105.12 Grill,
,,,,105.13 Pressure Cook,
,,,,105.14 Slow Cooker,
,,,,105.15 Sous Vide,
,,,,105.16 Raw,
,,,105.2 Tempeh,,
,,,,105.20 Oven,
,,,,105.21 Stovetop,
,,,,105.22 Grill,
,,,,105.23 Pressure Cook,
,,,,105.24 Slow Cooker,
,,,,105.25 Sous Vide,
,,,,105.26 Raw,
,,,"105.3 Legumes (Chickpeas, Lentils, etc)",,
,,,,105.30 Oven,
,,,,105.31 Stovetop,
,,,,105.32 Grill,
,,,,105.33 Pressure Cook,
,,,,105.34 Slow Cooker,
,,,,105.35 Sous Vide,
,,,,105.36 Raw,
,,,105.4 Whole Grains (ex. Quinoa),,
,,,,105.40 Oven,
,,,,105.41 Stovetop,
,,,,105.42 Grill,
,,,,105.43 Pressure Cook,
,,,,105.44 Slow Cooker,
,,,,105.45 Sous Vide,
,,,,105.46 Raw,
,,106 Vegetables,,,
,11 Brazil,,,,
,,110 Chicken,,,
,,,110.0 Breast,,
,,,,110.00 Oven,
,,,,110.01 Stovetop,
,,,,110.02 Grill,
,,,,110.03 Pressure Cook,
,,,,110.04 Slow Cooker,
,,,,110.05 Sous Vide,
,,,110.1 Thigh,,
,,,,110.00 Oven,
,,,,110.01 Stovetop,
,,,,110.02 Grill,
,,,,110.03 Pressure Cook,
,,,,110.04 Slow Cooker,
,,,,110.05 Sous Vide,
,,,110.2 Wing,,
,,,,110.00 Oven,
,,,,110.01 Stovetop,
,,,,110.02 Grill,
,,,,110.03 Pressure Cook,
,,,,110.04 Slow Cooker,
,,,,110.05 Sous Vide,
,,,110.3 Drumstick,,
,,,,110.00 Oven,
,,,,110.01 Stovetop,
,,,,110.02 Grill,
,,,,110.03 Pressure Cook,
,,,,110.04 Slow Cooker,
,,,,110.05 Sous Vide,
,,,110.4 Ground,,
,,,,110.00 Oven,
,,,,110.01 Stovetop,
,,,,110.02 Grill,
,,,,110.03 Pressure Cook,
,,,,110.04 Slow Cooker,
,,,,110.05 Sous Vide,
,,111 Beef,,,
,,,111.1 Skirt/Flank,,
,,,,111.10 Oven,
,,,,111.11 Stovetop,
,,,,111.12 Grill,
,,,,111.13 Pressure Cook,
,,,,111.14 Slow Cooker,
,,,,111.15 Sous Vide,
,,,111.2 Brisket,,
,,,,111.20 Oven,
,,,,111.21 Stovetop,
,,,,111.22 Grill,
,,,,111.23 Pressure Cook,
,,,,111.24 Slow Cooker,
,,,,111.25 Sous Vide,
,,,111.3 Round,,
,,,,111.30 Oven,
,,,,111.31 Stovetop,
,,,,111.32 Grill,
,,,,111.33 Pressure Cook,
,,,,111.34 Slow Cooker,
,,,,111.35 Sous Vide,
,,,111.4 Ground,,
,,,,111.40 Oven,
,,,,111.41 Stovetop,
,,,,111.42 Grill,
,,,,111.43 Pressure Cook,
,,,,111.44 Slow Cooker,
,,,,111.45 Sous Vide,
,,,111.5 Chuck,,
,,,,111.50 Oven,
,,,,111.51 Stovetop,
,,,,111.52 Grill,
,,,,111.53 Pressure Cook,
,,,,111.54 Slow Cooker,
,,,,111.55 Sous Vide,
,,,111.6 Loin,,
,,,,111.60 Oven,
,,,,111.61 Stovetop,
,,,,111.62 Grill,
,,,,111.63 Pressure Cook,
,,,,111.64 Slow Cooker,
,,,,111.65 Sous Vide,
,,112 Pork,,,
,,,112.0 Butt/Shoulder,,
,,,,112.00 Oven,
,,,,112.01 Stovetop,
,,,,112.02 Grill,
,,,,112.03 Pressure Cook,
,,,,112.04 Slow Cooker,
,,,,112.05 Sous Vide,
,,,112.1 Loin,,
,,,,112.10 Oven,
,,,,112.11 Stovetop,
,,,,112.12 Grill,
,,,,112.13 Pressure Cook,
,,,,112.14 Slow Cooker,
,,,,112.15 Sous Vide,
,,,112.2 Ribs,,
,,,,112.20 Oven,
,,,,112.21 Stovetop,
,,,,112.22 Grill,
,,,,112.23 Pressure Cook,
,,,,112.24 Slow Cooker,
,,,,112.25 Sous Vide,
,,,112.3 Tenderloin,,
,,,,112.30 Oven,
,,,,112.31 Stovetop,
,,,,112.32 Grill,
,,,,112.33 Pressure Cook,
,,,,112.34 Slow Cooker,
,,,,112.35 Sous Vide,
,,,112.4 Chop,,
,,,,112.40 Oven,
,,,,112.41 Stovetop,
,,,,112.42 Grill,
,,,,112.43 Pressure Cook,
,,,,112.44 Slow Cooker,
,,,,112.45 Sous Vide,
,,,112.5 Belly,,
,,,,112.50 Oven,
,,,,112.51 Stovetop,
,,,,112.52 Grill,
,,,,112.53 Pressure Cook,
,,,,112.54 Slow Cooker,
,,,,112.55 Sous Vide,
,,113 Fish,,,
,,,113.0 Salmon,,
,,,,113.00 Oven,
,,,,113.01 Stovetop,
,,,,113.02 Grill,
,,,,113.03 Pressure Cook,
,,,,113.04 Slow Cooker,
,,,,113.05 Sous Vide,
,,,,113.06 Raw,
,,,113.1 Tuna,,
,,,,113.10 Oven,
,,,,113.11 Stovetop,
,,,,113.12 Grill,
,,,,113.13 Pressure Cook,
,,,,113.14 Slow Cooker,
,,,,113.15 Sous Vide,
,,,,113.16 Raw,
,,,113.2 Cod,,
,,,,113.20 Oven,
,,,,113.21 Stovetop,
,,,,113.22 Grill,
,,,,113.23 Pressure Cook,
,,,,113.24 Slow Cooker,
,,,,113.25 Sous Vide,
,,,,113.26 Raw,
,,,113.3 Tilapia,,
,,,,113.30 Oven,
,,,,113.31 Stovetop,
,,,,113.32 Grill,
,,,,113.33 Pressure Cook,
,,,,113.34 Slow Cooker,
,,,,113.35 Sous Vide,
,,,,113.36 Raw,
,,,113.4 Swordfish,,
,,,,113.40 Oven,
,,,,113.41 Stovetop,
,,,,113.42 Grill,
,,,,113.43 Pressure Cook,
,,,,113.44 Slow Cooker,
,,,,113.45 Sous Vide,
,,,,113.46 Raw,
,,,113.5 Trout,,
,,,,113.50 Oven,
,,,,113.51 Stovetop,
,,,,113.52 Grill,
,,,,113.53 Pressure Cook,
,,,,113.54 Slow Cooker,
,,,,113.55 Sous Vide,
,,,,113.56 Raw,
,,114 Shelfish,,,
,,,114.0 Shrimp,,
,,,,114.00 Oven,
,,,,114.01 Stovetop,
,,,,114.02 Grill,
,,,,114.03 Pressure Cook,
,,,,114.04 Slow Cooker,
,,,,114.05 Sous Vide,
,,,,114.06 Raw,
,,,114.1 Crab,,
,,,,114.10 Oven,
,,,,114.11 Stovetop,
,,,,114.12 Grill,
,,,,114.13 Pressure Cook,
,,,,114.14 Slow Cooker,
,,,,114.15 Sous Vide,
,,,,114.16 Raw,
,,,114.2 Clam,,
,,,,114.20 Oven,
,,,,114.21 Stovetop,
,,,,114.22 Grill,
,,,,114.23 Pressure Cook,
,,,,114.24 Slow Cooker,
,,,,114.25 Sous Vide,
,,,,114.26 Raw,
,,,114.3 Lobster,,
,,,,114.30 Oven,
,,,,114.31 Stovetop,
,,,,114.32 Grill,
,,,,114.33 Pressure Cook,
,,,,114.34 Slow Cooker,
,,,,114.35 Sous Vide,
,,,,114.36 Raw,
,,,114.4 Scallops,,
,,,,114.40 Oven,
,,,,114.41 Stovetop,
,,,,114.42 Grill,
,,,,114.43 Pressure Cook,
,,,,114.44 Slow Cooker,
,,,,114.45 Sous Vide,
,,,,114.46 Raw,
,,,114.5 Mussels,,
,,,,114.50 Oven,
,,,,114.51 Stovetop,
,,,,114.52 Grill,
,,,,114.53 Pressure Cook,
,,,,114.54 Slow Cooker,
,,,,114.55 Sous Vide,
,,,,114.56 Raw,
,,115 Plant Protein,,,
,,,115.0 Tofu,,
,,,,115.00 Oven,
,,,,115.01 Stovetop,
,,,,115.02 Grill,
,,,,115.03 Pressure Cook,
,,,,115.04 Slow Cooker,
,,,,115.05 Sous Vide,
,,,,115.06 Raw,
,,,115.1 Seitan,,
,,,,115.10 Oven,
,,,,115.11 Stovetop,
,,,,115.12 Grill,
,,,,115.13 Pressure Cook,
,,,,115.14 Slow Cooker,
,,,,115.15 Sous Vide,
,,,,115.16 Raw,
,,,115.2 Tempeh,,
,,,,115.20 Oven,
,,,,115.21 Stovetop,
,,,,115.22 Grill,
,,,,115.23 Pressure Cook,
,,,,115.24 Slow Cooker,
,,,,115.25 Sous Vide,
,,,,115.26 Raw,
,,,"115.3 Legumes (Chickpeas, Lentils, etc)",,
,,,,115.30 Oven,
,,,,115.31 Stovetop,
,,,,115.32 Grill,
,,,,115.33 Pressure Cook,
,,,,115.34 Slow Cooker,
,,,,115.35 Sous Vide,
,,,,115.36 Raw,
,,,115.4 Whole Grains (ex. Quinoa),,
,,,,115.40 Oven,
,,,,115.41 Stovetop,
,,,,115.42 Grill,
,,,,115.43 Pressure Cook,
,,,,115.44 Slow Cooker,
,,,,115.45 Sous Vide,
,,,,115.46 Raw,
,,116 Vegetables,,,
,12 Argentina,,,,
,,120 Chicken,,,
,,,120.0 Breast,,
,,,,120.00 Oven,
,,,,120.01 Stovetop,
,,,,120.02 Grill,
,,,,120.03 Pressure Cook,
,,,,120.04 Slow Cooker,
,,,,120.05 Sous Vide,
,,,120.1 Thigh,,
,,,,120.00 Oven,
,,,,120.01 Stovetop,
,,,,120.02 Grill,
,,,,120.03 Pressure Cook,
,,,,120.04 Slow Cooker,
,,,,120.05 Sous Vide,
,,,120.2 Wing,,
,,,,120.00 Oven,
,,,,120.01 Stovetop,
,,,,120.02 Grill,
,,,,120.03 Pressure Cook,
